Air Panama,"✅Trip Verified|  Panama City to David. Pleasant flight experience on an old Fokker 100. A little expensive for what you get, but there's little competition in Panama. Seats were comfortable & spacious, though the interior of the plane had not seen an update since the late 1980s or early 1990s. Cabin crew were friendly and served soft drinks (including diet options) and plantain chips. Flight departed and arrived about 20min late."
Air Panama,"✅Trip Verified|  Panama City to Bocas del Toro. This is back to the 70s. Absolutely the worst airline I ever flew. We came to the airport and they told us the flight is moved to 5 pm and the return is cancelled too and we can only take the next one at 10am. It meant we will never reach our flight to Colòmbia as it was 2hrs later. No one to talk to,. After screaming we got a letter saying that they deleted 2 flights and because of that we are stuck. Sadly Copa Air didn't care about the letter and we had to pay a penalty. We will pursue with them when we are back home. But if I gave them, their check-in, their fleet and their attitude a score it would be absolute zero."
Air Pegasus,"✅Trip Verified| Overall the airline offered a clean cabin, efficient crew (almost friendly), good seat spacing and on-time service. Pretty good for a budget airline."
Air Pegasus,✅Verified Review| Air Pegasus cancelled my flight two times and I was forced to change my travel date at last minute. I booked flight OP103 BLR-TRV departing 18:30. Few weeks before the departure date they informed me that they are cancelling the flight due to operational reasons. So they modified my booking and provided seats in OP101 BLR-TRV departing at 06:30. The evening before the departure they cancelled OP101 stating operational reasons. I called their customer care number. I could not speak to anyone until 21:30. When I asked them for alternate arrangement they said they dont have any flights and asked me to reschedule my trip for 1 day later. They refused to provide a seat in other airlines. Only option they gave were to cancel the booking or to fly at the later date. The last minute fares were so high that I could not afford to cancel and book on another airline. So I was forced to change my travel date. This is a very common practice of Air Pegasus. There are many issues related to last minute cancellation reported by passengers. Beware of Air Pegasus. Anytime they can cancel the flights stating operational reasons.
Air Pegasus,"✅Verified Review|  Chennai to Madurai with Air Pegasus. Worst customer service and experience. The flight was canceled at last minute after reaching airport in the name of technical failure. When enquirying about some back up plan and penalty, I experienced the worst customer service."
Air Pegasus,"Amazing team at Hubli airport. We had to change the plane in Bangalore to get to Kochi and we might be late, however the team assured us that our baggage will go first from plane, when we have landed. Us and few other people in similar situation were brought by small bus faster than other customer to the airport and one guy from airport in Bangalore from Air Pegasus made sure and check our flights details that we will be on time. Thank you one more time especially for team in Hubli! Amazing customer service."
Air Premia,"Not Verified| This is a good airline with more legroom than most for economy and I have taken it a few times already this year, but I am considering switching to United from now on. The inflight entertainment is sparse. And even the little that they have is almost useless to non-Koreans because they do not have subtitles. Somewhat related to above, United now has Starlink, giving me not only entertainment options from my laptop but the ability for me to be online. I like the extra legroom of Air Premia, but fast and free unlimited internet service is very compelling."
Air Premia,"✅Trip Verified|  The flight attendants are top notch - service is gracious and consistent. Little things like coming by often to take trash, asking your preferences clearly, and sincere friendliness that I think is sadly lacking in some airlines these days. I don't know how they manage to do it but the eggs are truly good. Also, this is the only airline in which I was served a dish I tried to recreate once I got home - a corn salad with red onions and feta. Delicious. They do not serve typical Korean food but all I ask of airline food in economy is that the food not be disgusting. Air Premia's dishes can actually be described as good. The legroom in economy is by far the biggest selling point of this airline.  Even though their entertainment options are severely limited, I am completely happy with economy on Air Premia."
Air Premia,✅Trip Verified|  I have been to Asia 37 times and found Air Premia by accident. They really do not market in the United States. This airline could easily be a leader in the industry but for paying attention to the basics. Serve a decent meal on a long haul flight. The food was simplest the worse I have ever eaten on an airline. Offer more than a dozen movies and tv shows only in one language with subtitles is boring. Why fly a Boeing 787-9 aircraft with all the modern features to service the public and then not use them. But there are far more positives to be considered. The premium economy was like flying business. Plenty of room to relax while crossing the Pacific. The staff was young and energetic. They hustled to make sure everyone for top notch attention despite being forced to serve dog food. The entire crew was also very safety aware. Whomever is in charge of this airline needs to be fired and replaced by an expert that understands inflight service.
Air Rarotonga,"Not Verified|  Excellent 45 minute flight within the Cook Islands. On time, excellent information from flightdeck. One solitary hostess who was friendly and provided tea, coffee and water. Other drinks could be bought. Everything was very pleasant and efficient."
Air Rarotonga,"Not Verified|  Rarotonga to Aitutaki. The flight with Air Rarotonga was a pleasurable experience: spotless clean aircraft with much space for legs, an excellent and friendly service, coffee was served on that short flight on the small plane and even the small airline's brochure and a daily newspaper was offered to read by passengers. I was impressed by the overall quality of the service."
Air Rarotonga,"✅Trip Verified|  My partner and I recently flew from Rarotonga to Aitutaki. The flights are 40 minutes each direction. Well, what a professional airline. A full service was conducted with complimentary tea/coffee/water. Buy on board items offered. Cookies were $2.00 and value for money. The only flight attendant was professional and courteous. the aircraft was immaculate. Seat space rivals some international airline's premium economy offerings. These flights were very pleasant. This airline is a great ambassador for this idyllic part of the world."
Air Senegal,"✅Trip Verified|  Senegal Airlines first delayed flight 213 for five hours then said they could not take me although I had a confirmed business class ticket. I gave a reason of them having to change to a smaller plane because they could not refuel in Banjul, Gambia. They sent me and nine other passengers to the Azalai Hotel in Dakar, which was about an hour from the airport, but when we arrived at the hotel they had no reservation for any of us. The hotel required that I pay out of pocket for the room which cost 130,000 CAF (214.00 USD). Although the airline paid for the taxi to take us to the hotel. I had to pay for a taxi back to the airport. That cost 35,000 CAF (57.86 USD). I am claiming for the two costs or a total of 271.86 USD. I have been told I can be put on a flight at 5 pm tomorrow, 6 July 2024. In addition on the flight from Paris there was no wifi or on-board entertainment or working video screens and the business class seats did not full recline."
Air Senegal,"Not Verified| After having lived in Africa for more than seven years (Mozambique) in addition to now frequently traveling for work I thought I had seen everything. In terms of poor management, traveling with Air Senegal was surprisingly bad. No communication or information, clueless staff and no compensation or willingness to assist passengers (elderly, young, families etc.). My flight from Dakar to Praia was 5hrs late, which was more than the average delay on their flights (3.5hrs). The aircraft supposed to take us to Praia departed for Conakry at the same time as we were supposed to take-off. After speaking with ground staff it became clear that it’s a management strategy/policy - they simply plan more flights (thus, sell more tickets) than their fleet is capable of handling. The operation side of the company have their hands tied as they dont have enough aircrafts or staff to operate according to the route network and timetable, which is reflected on their constant delays."
Air Serbia,"✅Trip Verified|   This was one of the worst flights of my life. This flight was operated by GetJet Airlines, which is possibly the worst charter airline in the world! When we got in to the plane, the smell of vomit was in the air. The whole aircraft was dirty, like it was never cleaned before! The seat belts had some weird stains, which I guess were from the vomit. The seats were worse than Air Serbia’s product and the sandwich they gave me was very bland and dry! The crew were good, friendly and spoke good English. Overall, worst flight of my life!"
Air Serbia,"✅Trip Verified|   The food was ok and the crew were very nice. The drinks were good and the seat reclines into a full-flat bed. There are blankets and pillows provided. You also get an amenity kit. The lavatories were ok, nothing special. There is no WiFi onboard. Food could’ve been better."
Air Serbia,✅Trip Verified|   The plane was modern and the cabin very clean and appealing. The crew was very friendly and professional. Fast check in and at Belgrade Airport the suitcases arrived very fast.
Air Serbia,"✅Trip Verified| I tried a few times to buy ticket from Belgrade to Tivat and vice versa using Air Serbia online. Not one time I succeeded. After lengthy filling of details, passport numbers and what not I would be sent to a payment page. Then filling all the credit card details and then long wait without result. Just info do not close your page. After 5, 10, 15 minutes nothing. Then I have to make an expensive call to Air Serbia to get info that they are aware that I tried to bye tickets. No info why it failed or how to fix it, Then I had to buy a much more expensive ticket from the phone operator, give them all the credit card details and what not. Only then it works. Unfortunately the airline has practical monopoly on flights from Belgrade to Tivat and it is difficult to avoid. Very poor experience."
Air Serbia,"✅Trip Verified|   Air Serbia has proven to be the worst airline I've ever experienced, consistently displaying incompetence and unprofessionalism. It started with a delay — understandable, but then it disappeared, only to reappear, leaving me scrambling to update my pick-up service six times. Onboard, I was given a sandwich after confirming I’m vegetarian, only to discover it contained meat. When I raised this issue, one flight attendant laughed, and another dismissed it, showing a shocking lack of care. On another flight, there was a 30-minute delay, with passengers stuck in a 33-degree cabin before being shuffled back and forth without clear communication. No food, water, or proper updates were provided. The constant uncertainty left me unsure if my pick-up service could even accommodate me. Avoid Air Serbia if you value your time and sanity."
Air Serbia,"✅Trip Verified|   Unfortunately I fly very often with Air Serbia as they are the only company having most of direct flights from Serbia. Flight was cancelled after 7 hours of waiting, no refund, neither for flight nor for other expenses like taxi, food and parking ticket. Very often long delays. Once I had to miss my ongoing flight and I did not have right to use return flight so I had to pay that day for the new ticket. I had admission to hospital and they did not want to refund me the ticket.  Very unprofessional and unkind customer service staff in Belgrade, I needed help few times and never got it. No flexibility, with light ticket you have no rights at all and usual price is between 200-600€ for European return flights. Very expensive for the service they provide."
Air Serbia,"✅Trip Verified|  I was flying from Paris to Budapest and by technical reasons the second flight from Belgrade to Budapest was cancelled. I had to readjust my trip with my friends (they were waiting for the in Hungary). That led to additional expenses. I asked Air Serbia for a refund of 400 euros (I've spend around 325€ because of this inconvenience) and they just gave it to me without much trouble and in short terms. I understand that technical problems can occur, but the question was how you solve them. I was satisfied with the solution which made my trip pleasant, despite the flight cancellation."
Air Serbia,"✅Trip Verified|  I recently had a deeply frustrating and stressful experience with Air Serbia that I feel compelled to share. On April 11, I bought a direct flight ticket from Belgrade to Saint Petersburg for my mother-in-law. I specifically chose a direct flight, despite the higher cost, to avoid the inconvenience of connections. Additionally, I paid for a reserved window seat. We checked in 24 hours before the flight, thinking everything was in order. However, when my mother-in-law arrived at the gate, she was told that the flight was overbooked, and she would only be able to fly if someone else didn’t show up. After two hours of waiting, they confirmed she wouldn't be flying. This left her stranded in the sterile zone of the airport, completely unsure of what to do or where to go. It was 1 a.m., the airport was nearly empty, and no staff were available to assist her. Fortunately, another woman in the same situation helped her navigate back through border control to the terminal. I met her there, and we went to the Air Serbia representative. They offered her a flight 24 hours later with a 2-hour connection in Istanbul. Considering her age and slow mobility, this was an impractical solution. After much insistence, they finally offered a flight to Moscow the next day. This meant finding our own way from Moscow to Saint Petersburg, but it was a more feasible option. To add insult to injury, we received no compensation for this entire ordeal, not even for the reserved window seat that I had paid for. This entire experience caused immense stress and frustration for my mother-in-law and me. The lack of communication, poor service, and inadequate handling of the situation by Air Serbia were appalling. I will avoid flying with Air Serbia in the future and would not recommend them to anyone. This was an absolutely unacceptable and unprofessional experience."
Air Serbia,"✅Trip Verified|  Worst flying experience ever. 40 min flight was over two hours late. No apology or explanation offered, no staff at airport to advise. Missed onward connection and stranded in Belgrade for the night. The staff there were rude, uncaring, disorganised and aggressive. Couldn’t quite believe how awful it all was. Will never fly with them again. If I could give zero stars, I would."
Air Serbia,"✅Trip Verified|  It was the worst customer service I have ever experienced. They canceled my flight without re-booking and sent a useless e-mail saying, ""We are sorry."" There are no refund, new booking options, or online options to resolve. The US contact number was just disabled, e-mail with my request was never replied (more than 3 weeks passed). It took several days calling to different countries contact centers to reach out to them. They ended up re-booking an earlier flight, which was operated by Turkish. Online check-in doesn't check in with Serbian, because they kicked my booking to Turkish. It doesn't work with Turkish either because it's not their reservation. Avoid, avoid, avoid. They don't resolve customers' issues."
Air Seychelles,"✅Trip Verified|  On collecting my baggage from a return flight from Mahe to Johannesburg, I discovered that the handle of my suitcase was ripped off. I immediately reported it at Air Seychelles at baggage collection, and was told that someone would be in contact to assit with either repairing the damage or replacing my suitcase. To cut a long story short, had to contact them multiple times as the first report was lost, then had a couple of more rounds with contacting people, eventually had to send photos of the suitcase (twice), to be told at the end of the saga that the damage is minor and I should claim from my travel insurance. I queried this again and no reply. Will be the last time I use this airline and others please be beware that Air Seychelles take no responsibilty of your property while in their care."
Air Seychelles,"✅Trip Verified|  Everything about the flight was fine, except for the food. The salad was undercooked lentils, which was inedible. The main course choice was chicken, fish or pasta and they were all awful. The desert was a stodgy yellow piece of cake. If Sky Chefs are the food suppliers, they really did a bad job of these meals."
Air Seychelles,"✅Trip Verified|  Flew Air Seychelles from Seychelles to Mauritius (had to take this as this would be the only direct option with a high price of $300+), and this became my worst flight experience in my life as my original departure time of Apr. 19, 10:00 eventually became Apr. 20, 15:10. A transactional email arrives the night before the flight that the flight will be delayed but new flight time will be released later on, shattering my sleep already as I am in fear that my travel plans will be disrupted (and it did in a serious manner). Had to be at the airport on time nonetheless (as I now know that Air Seychelles will never care about my travel plans and therefore I will have to be at the airport to be at the scene myself) and another email arrives that 13:20 would be the new departure time. But then nothing happens and nobody at the check-in counter knows what is going on except that there is a ""discussion"" about the flight's fate if it would fly out on 13:20 as planned or not (and it did not). Finally, at around 11:00 an Air Seychelles temporary employee approaches the passengers that the flight is ""decided"" to be delayed (a quick check on its two A320 Neos reveal that they are flying other routes instead, but no explanations were given at all so how would I know what is happening at all) and that all passengers will have to stay where Air Seychelles sends them to. All passengers end up taking the bus provided by Air Seychelles (after loading their luggage on an open truck's cargo hold) and are all bussed to a terrible resort about 30 minutes away from the airport. Then rooms were assigned arbitrarily (couples were okay but solo travelers were randomly assigned rooms together) and a terrible lunch buffet with only one free non-alcoholic beverage was offered (not even a meal voucher as that would be so much more expensive to the airline). Then we were told by Air Seychelles that the flight could depart any time that day or the day after and that the passengers should wait for the call in their hotel rooms (that is, someone should be in the hotel room instead of being at the beach in front of the resort) as well as frequently consult Air Seychelles Facebook page for updates. Then the hotel calls that passengers should gather by 11:00 the next morning without even telling us what the new departure time would be (had to check myself via the aforementioned Facebook page that the new departure time had been announced as Apr. 20, 15:10). Then the next morning, once again the weird bussing back from the hotel to the airport, and then found out that an Ethiopian B737-MAX8 was there to run the route instead. Checked-in and finally departed at around 15:40, landing in Mauritius at around 18:00 (a whopping ~30 hour delay). Cannot say much about the aircraft and in-flight service as it was provided by Ethiopian Airlines, but it was pretty basic with basic seats without any IFE and a tiny sandwich given during the flight (alcoholic beverages were available though). At the end of the day, my Mauritius travel plans were disrupted without any reimbursement of any kind from the airline for the losses. I heard before that Air Seychelles had financial troubles in the past and now I think understand why. Will never fly again with Air Seychelles, and even give up Seychelles as my vacation destination if Air Seychelles is unavoidable."
Air Seychelles,"Not Verified|  We were travelling back to Johannesburg after a vacation in the Maldives when my husband suddenly lost consciousness after about 90 minutes in the air. The cabin crew were outstanding. They found a Doctor on the flight, brought the oxygen, helped administer the oxygen, calmed the family down and were caring and kind for 2 hours. When we landed in the Seychelles, an ambulance was on the runway and the excellent Sara Chang Pen, Guest Service Agent for Air Seychelles, took over. She accompanied us to the hospital and negotiated our admission and treatment there, staying with us for several hours until he was well enough to be discharged. She also booked us into a hotel, organized our passports to be stamped, sent our luggage to the hotel and ensured we were booked on the earliest flight home 3 days later. I do not believe that we could have had better service on any other airline and we are truly grateful for their excellent service."
Air Seychelles,✅Trip Verified| They keep on cancelling the flights. I had to reschedule my itinerary twice before finally cancelling my flight for third time. Avoid.
Air Seychelles,"Not Verified| Praslin to Mahe. Over zealous security screening at Praslin when they noticed we had packed a small pack of batteries in our hold baggage. Had to take out every item of clothing until they were found and no time to repack. On check in we thought we had prepaid for excess baggage via our travel agent only to be told it had not gone through. Staff could see that we had completed the process but still charged us the airport price rather than the online price. Staff completely unhelpful and appeared to take great pleasure in making things as difficult as possible. Would not give us any assistance of any contact details. Currently taking up the issue with their customer services and the office of their CEO. Flight cramped and noisy, recommend ear plugs, and very warm. Plus side, it was shorter than most bus journey I normally take. No assistance offered by ground crew getting on or off the plane with flimsy hand rail and low doorway."
Air Seychelles,"✅Trip Verified|  We were booked on a one-way flight from Praslin to Mauritius (PRI-SEZ-MRU). The checkin in Praslin was pretty smooth. The lady told us that our baggage is directed to Mauritius, nothing to worry about on Mahé. Great news! After arrival we had to checkin again as the second flight was international. At the counter I mentioned casually that we only have two backpacks as carry on as our checked baggage is transferred to Mauritius. ""No that is not possible"" we were told. ""You have to pick it up at the baggage claim and check it in again."" After some discussions I went back. Luckily a met a couple from the UK that did the same trip as we did. Same problem there. We found an Air Seychelles employee, explained the situation, gave her our baggage tags we got earlier at Praslin and followed her back to the counter. They were having an argue. Unbelievable. Both flights operated by one airline that does not know their internal procedures and processes. After we were told that the baggage is transferred to Mauritius - surprise - the real problems began as my girlfriend was traveling with her wheelchair that comes with electrically powered wheels. We showed them the necessary IATA certificates and technical specs as we always do in that situation around the globe with many airlines. Airlines are generally not pleased to transport batteries in the cargo area due to potential risk of fire. But in this case the batteries are an integrated part of the wheels. You cannot take them off without taking off both wheels completely. So as usual they checked everything and let us finally continue. So far so good. After boarding was finished the captain announced that we were actually early some minutes.  But suddenly the lady from the check-in appeared at our seats to tell us that the wheelchair will not be transported by Air Seychelles because an approval was missing. We had no idea what she meant. As I already wrote we had shown them the papers. And by the way we had sent the all the documents five days ahead of the flight as requested by Air Seychelles. We never got a reply to that email. They still insisted an approval was missing. Just to mention again: No issues with the same airline on the first flight segment before... However three to four employees were discussing at the aircraft door. After 30 minutes the captain explained the situation to all passengers via speaker. He said they are organizing the missing approval and are waiting for it. What missing approval and how are they organizing it by themselves when the complained that we did not bring the approval. Simply does not make sense at all. After an hour I accidentally could observe a guy walking right next to the aircraft carrying the wheelchair's wheels with the batteries. Minutes later we took off without further information. After arrival in Mauritius we found the wheelchair in parts lying on the floor in front of the special baggage counter. Some idiots bent one of the shafts that connect the wheels to the chassis. Without any tools and with pure force I could barely fix the shaft. Otherwise our trip had ended at this point. We have never ever experienced that kind of discrimination against people with disabilities anywhere on the globe. Totally unprofessional and completely intolerable. The Seychelles are probably the most beautiful places we have ever seen on earth but Air Seychelles is a catastrophe. Shame on you!"
Air Seychelles,✅Trip Verified|  Our flight was booked to fly in December 21st but Seychelles was closed to visitors from South Africa due to COVID. We never flew. Since then I have been asking for either a refund or travel voucher as we are expecting to re-book for December 22. But after several emails and requests Air Seychelles do not respond. What is one supposed to do to get what we paid for?
Air Seychelles,"✅Trip Verified|  I had booked flight back from Praslin airport where we had our hotel Lemuria back to Mahe for our international flight. So we booked flight at 5th of may directly in the airport, becouse it was near our hotel. So my trip back to Mahe was like scary movie, and all of a service for the Air Seychelles was awfull. First of all - our flight was booked for 9th may - thats sunday, this is a day off at the airport - so nobody will take phone, nobody will answer you on email, and only service for flight who dont know anything will work at the airport. Be very careful to use their flights on Sundays. In the morning 9th of may at the day of our departure we noticed that a storm comes to an islands, but we saw flights still are going, and nobody told us that something will be wrong (we had flight at 18 -40), so we packed everything and were preparing to leave. Thanks to Lemuria hotel crew at 12 o clock we were told that the airport is closed and there will be no flights today, they also sent their man to have duty in the airport if something else happened, and he called every 30 minutes. Air Seychelles didn't even get in touch with us in that day, didn't answer the phones etc. The ferry that goes only 2 times a day was already sold completely for that day. So we and other passengers had to book boats not to miss their international flights. When we arrived to the airport for our flight, planes from Air Seychelles still were not flying, and we get back home. After we get home I sent email and all information air Seychelles manager asked us for ticket refund, and we get only about 30% of money for our tickets, because we were charged for ""no show"" at non working airport, and refund charge. That's a total disgrace.  If you use them you should have some additional money for private boats. Be ready for ""no calls, no service"" at critical situations, cause you may get to the airport and it would be closed in case of weather and other transport (ferry, boats) will be unavailable at the time you noticed it."
Air Seychelles,"✅Trip Verified|  Seychelles to Johannesburg. Below average service from in flight attendants. Appalling attitude, inability to carry out basic duties. Do not respond when they are buzzed, and expect you to walk to the back of the aircraft to get what you need eg a glass of water. This is a problem as the lavatory is also at the back, so at any given time theres a queue of passengers trying to navigate through the narrow aisle at the back of the aircraft. Furthermore, they are absolutely not child friendly, and made the flight very unpleasant for me and my family."
Air Tahiti Nui,"Not Verified| Excellent airline. Flights outbound and return were on time, if not early. Service and staff were helpful and friendly and the plane was very comfortable. Definitely recommend them. The only negatives: the film choice was not great for an English speaker, and there was, if anything, too much food served!"
Air Tahiti Nui,"✅Trip Verified|   Absolutely disgraceful operation. All our booking confirmations stated 1 bag max 32kg luggage FREE. Manager in LAX was one of the rudest airline employees we've dealt with. Despite it being in black and white on our contractual booking receipt she wouldn't let us travel unless we paid $120 excess luggage. We pre-ordered special meals (AVML). On the return sector, we were handed regular meals. We asked if our special meals had been loaded. Crew member scoffed. 'What kind of special food?' 'The AVMLs we ordered'. 'We don't have any'. He handed me a pizza. I asked if it was vegetarian. 'Yes, it's cheese' I inspected the pizza. It had pork ham on it. When I showed him he took it, walked off and continued the service. Had I not asked for his solution I would not have had any food at all. Unforgivable to insist food is vegetarian when it's not. What about Muslims and food allergies too? His attitude was disgraceful. Never again."
Air Tahiti Nui,✅Trip Verified|   Worst airline ever. Flight cancelled same morning due to “maintenance”. Rebooked to 2 days later. No hotels in Tahiti available. They told people to get airbnbs. No compensation.
Air Tahiti Nui,"✅Trip Verified|  Got a flight delay because of ""technical reason"" but there was no problem and the staff told it was actually because it was too late (5pm). So the flight got postponed by 1 day making me loose the money of the hotel I booked for that night (non refundable) and shorten my time on Tikehau island. The only ""compensation"" they provided was a snack and a drink. Ridiculous! I asked them for a refund of the night i spent for nothing because of them the following day (14/10/2023) and only got a reply 06/06/2024 so 8 months later to told me they wouldn't do anything. Worst customer service ever from an airline company. Such a shame there is no other company locally providing more flight to these small islands to dethrone them."
Air Tahiti Nui,"Not Verified|   We were a family of 7 people, ranging from 7 year old to 80 year old with walking difficulties. It was a midnight flight out of LAX to PPT. The food delivery truck hit the side of our plane. But the gate agents lied to us and kept saying it was ""paperwork"", and ""security"" issues. We all knew that they lied because they didn't want to call it ""mechanical"" issue because they would be liable for the passengers somehow. Then finally around 2 am, they told us the flight was ""delayed"" until that morning at 10 am, and told us to go to ticketing, where they will help us with hotels and transportation. When we got to the ticketing counter, they did not help us at all. They did not offer us any hotel rooms, or transportation help. We were on our own. They offered NO help at all. And we were the 4th party at the counter. Before we left the counter that night / morning, I repeatedly asked the agent if we will have the same assigned seats? Because we had children and elderly passengers. They repeatedly promised me yes, we have the exact same seats. Next morning came. We came back, along with hundreds of passengers. When we got to the counter, the agent scattered the 7 of us all around the plane separately. How incredible is that. We were connecting to Bora Bora, which we already missed due to the flight delay. So I asked the agent about that. She said we will have guaranteed seats the next morning. Don't worry. Well, we didn't. We spent an entire day the next morning in PPT waiting for standby, and we had to fly separately to Bora Bora again. And one more lie. We had no accommodations when we get to PPT, because our final destination was Bora Bora, and by the time we land in PPT, there were no more flights to Bora Bora. So we will need to stay overnight in PPT. The agent told us that there will be someone in their domestic office in Tahiti to help us find lodging. Well, that was a lie too. When we got there, their domestic flight office had closed and no one was there to help us. So we were there again to fend for ourselves. Anyways, I filed a complaint for all the extra costs incurred during the debacle, and the missed hotel stay in Bora Bora. I have been working with one of their agents for almost a year now, via email. He is as unhelpful as anyone can be. I don't feel the customer service attitude. He repeatedly ignores me, drags his feet, as evidenced by it being almost a year!! They have no phone number available to chat with. I have no way of escalating my case. I asked him to talk to his supervisor. Nothing. He just ignores me. I called the only phone number there is for ATN - reservations. I called them and asked to speak to their supervisor, thinking that they might know the supervisor of customer service. I have not heard back from them. Every time I call the number, their supervisor has been at a meeting, and they always tell me the manager would call me back. They never have. Do yourself a favor and ask yourself: Would you go with an airline that doesn't even give you access to proper customer service.? ""Technically"" they have customer service, via email. There is no one to talk to. Just think about that. I have no recourse. I have no way of escalating, and I can't find anyone that is willing to help me. No one cares. Things like this sound crazy whenever I come across them. They sound like it comes from a negative person who likes to complaint or make up stories,  until it happened to me."
Air Tahiti Nui,"✅Trip Verified| The crew were great, friendly, and professional. Food was okay for airline food. The seat in business is the issue. I'm not tall at 5' 10"" (1.7m) and I found it difficult to lie comfortably because of the very narrow foot space on the Rockwell Collins Diamond flatbed seats. In every other respect, this seat was very comfortable and the blanket provided is one of the best I've ever seen. In fairness, on the return journey, I did get some solid sleep for about six hours, but hardly surprising as the plane was due to take off at 23:59 and was delayed until 00:30. The IFE is pretty limited, so glad I had a book. As this airline has a virtual monopoly on this route the ticket price is very high."
Air Tahiti Nui,"Not Verified|  Absolutely waste of money. We flew from Auckland to Los Angeles, and the experience was awful. Worst airline I’ve ever flown with. The service in the cabin was very average, and the airport staff were rude, unprofessional, and aggressive. I personally trusted Air New Zealand as I bought the ticket from them, and it am wonder how Air New Zealand partnered with such a low quality air line."
Air Tahiti Nui,"Not Verified|  Shockingly bad service from this airline. The flight was originally going to land at 7 am and I took this into account when making other travel reservations. Then, about a day before the flight, they told us it was cancelled, and they put us on a different flight that would arrive 14 hours later, around 9 pm. Upon calling them, Air Tahiti Nui offered zero compensation and said that even if I filed a claim, nothing would likely happen. I had to rebook my following connections out of my pocket."
Air Tahiti Nui,"✅Trip Verified|  This review is difficult to write since I was never able to actually fly with Air Tahiti Nui. The company recently had a workers strike that caused them to cancel multiple flights. The issue here isn’t the strike, it is how ATN handled it. Their response to the situation was terrible, with not only a lack of communication to affected passengers, but purposeful misinformation when you spoke to their representatives. My wife and I talked about taking this trip 10 years ago when we got married. We saved our money, spent the last 7 months planning, and then flew to LAX the day before our flight to PPT via ATN. Less than 23 hours before take-off, they cancelled the flight. They provided nothing more than general statements saying they were in the process of rebooking. Then nothing but silence. My wife called their representatives later in the day and were told that we would have a flight out THAT DAY and would be contacting us. Then more silence, nothing. Again called in and were offered a flight 4 days from now, cutting our trip on half. Absolutely unacceptable. We ended up not getting rebooked, not receiving any direct communication from ATN, and had to cancel our trip. If they had been more prepared for this contingency, as most competent enterprises are, they would have had plans in place in why to do when this happens. Instead, we lost our chance to go to Bora Bora. This experience was not unique with many other passengers having to cancel their trips due to Air Tahiti Nui's utter lack of planning and communication. My recommendation is to stay clear of Air Tahiti Nui. They may not be a problem for your trip, but their incompetence is readily apparent. If things go sideways, I don’t trust them to know what they’re doing."
Air Tahiti Nui,"Not Verified|  Air Tahiti Nui is absolutely horrible! My husband and I bought tickets from Air Tahiti Nui to go to Tahiti for our honeymoon. We had a connecting flight with another airline. My husband and I paid an additional $60 through Air Tahiti Nui so we could sit together on a 8 hour international flight. Due to a flight time change, our ticket numbers changed. Air Tahiti Nui’s system did not sync with the other airlines system. Therefore, Air Tahiti Nui lost our reservation and sold our seats that we paid for! Then, Air Tahiti Nui blamed us for changing our ticket numbers. I’m not sure how that is even possible to do on our end! After going back and fourth with Air Tahiti Nui for 2 hours at the airport, they found 2 spots for us on the flight. However, the seats were not together despite the fact we paid an additional $60 to sit together. Absolutely ridiculous! No wonder their reviews are so low."
Air Tanzania,"✅Trip Verified|   Do not go anywhere near this train wreck of an airline. That have some very suspect business practices. Tanzania has some incredible sights and most people are very friendly and trustworthy. What they don’t have is a trustworthy or competent national airline. I booked a business class ticket ESky. Because it’s a short flight from JRO-ZNZ it was only about $100 more. When I arrived at the airport I was told the original plane was damaged and a replacement was being flown in and they had given my business class seat to someone else. Not wanting to argue I asked them to simply refund the difference between the business class seat I had paid for and the economy seat I received. The answer from the very rude ground attendant was incredible, she said “we can’t afford that”. Then I said just give me a business class ticket on the return flight instead. The manager arrived late and looking like he had just crawled out of bed and was just as rude as the first woman. Flight was very late but non-eventful, cabin crew were nothing special, plane looked pretty worn out, landing was rough. I followed up with Air Tanzania but they don’t know how to answer a phone, can’t read emails or don’t speak English. I also contacted ESky, the ticket agency I used but will never use again, and they have been useless so far. Locals in Tanzania told me to avoid Air Tanzania and use Precision Air instead as an alternative. If you’ve booked a safari trip with an agent I would check to see if they’ve got you on Air Tanzania and simply change it to Precision Air."
Air Tanzania,"✅Trip Verified|   I had an incredibly frustrating experience with Air Tanzania. My flight was originally scheduled for 20:20, but I received an email notifying me that it was delayed to 20:50. Shortly after, I received a second email pushing the departure time to 01:20 the next day. I ended up waiting at the airport for over 7 hours with no hotel room or proper accommodations provided. The airline staff were extremely rude, showing no empathy or concern for the passengers who were stuck waiting. We were placed in a lounge with very limited seating, forcing many passengers to stand for hours. Overall, the lack of communication, poor customer service, and complete disregard for passenger comfort made this an awful experience. I would strongly recommend avoiding Air Tanzania."
Air Tanzania,"✅Trip Verified|  So far this has been my worst experience at an airport. I booked this flight 7 weeks in advance and they rescheduled my 1650 flight to 0655 on the same day. As a frequent flyer, I’ve had my flight rescheduled before and I it always makes me a little upset but normally they’ll reschedule my flight to a later time. Air Tanzania rescheduled my flight almost 10 hours before but at least they had the common courtesy of letting me know (via email) that my 1650 flight got moved to 0655 at 0450, literally less than two hours before my flight was supposed to leave and I was staying an hour away from the airport."
